Station Name,Latitude,Longitude,Search Term,Business Name,Business Category,Business Rating,Business Address,Business Phone,Business Distance (meters)
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Cantina Volpi,Restaurants,4.1,"R. Professor Sabino Silva, 822",+557133326677,534.284769985563
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Camarote Caranguejo do Porto,Restaurants,3.5,"Av. Oceânica, 819",+557132459197,414.9146827197768
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Nossa Senhora,Restaurants,4.5,"R. Manoel Vitorino, 18",+557186155618,424.48549024809904
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Ola Cevicheria,Restaurants,4.3,"Av. Sete de Setembro, 3807, Porto da Barra",+557132642519,1060.4021606189808
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Madero,Restaurants,3.7,Centro Comercial Barra,+557130432736,147.42048025586686
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Outback Steakhouse,Restaurants,4.2,"Av. Centenário, 2992",+557130370138,44.135421104845406
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Oliva,Restaurants,4.3,Shopping Barra,+557132476337,71.26059605584499
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Taberna,Restaurants,4.5,"Rua Guadalajara, 09  Morro do Gato",+557133316930,369.9907283103158
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Helado Monterrey,Restaurants,4.7,CC Barra,,118.61564275182393
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Handburger,Restaurants,4.0,"Av. Almirante Marques Leão, 293",+557130159006,746.5501647967311
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Light House,Restaurants,4.0,"Rua Afonso Celso, 224",+557130130055,809.7274873453512
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Caranguejo de Sergipe,Restaurants,3.6,"Av. Oceânica, s/n",+557131660001,419.15164749522324
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Guapo,Restaurants,3.2,"R. Maceió, 86",+557132641289,367.0421479990298
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Casa Lisboa,Restaurants,5.0,"R. Manoel Dias de Morais, 35",+557133313841,648.3755096525196
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Sushi Barra,Restaurants,5.0,"Rua Br De Sergy, 40",,1013.9128464497104
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,B-Vegan!,Restaurants,5.0,"R. Dias d'Ávila, 101",,909.4813903471063
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Viva Gula!,Restaurants,3.8,"Av. Centenário, 2992",+557134528055,190.86001437278938
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Bento Boteco,Restaurants,4.0,"R. Cézar Zama, 316",+557130166035,802.0787695600853
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Salad Creations,Restaurants,4.5,"Avenida Centenario, 2992",+557130352710,222.35827499210345
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Kebab Fast,Restaurants,3.3,"Rua Afonso Celso, 532",+557130146660,513.749653633138
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Quattro Amici Pizzeria,Restaurants,4.4,"R. Dom Marcos Teixeira, 35",+557132645999,876.195196345595
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Mao Tai,Restaurants,5.0,"Av. Centenário, 2992. Shopping Barra. L1.",+557130142929,75.34652300871467
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Alfredo di Roma,Restaurants,4.0,R. Morro do Escravo Miguel,+557133317775,836.2062330943558
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Baby Beef Express,Restaurants,4.0,Av. Centenário 2992,,222.35827499210345
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Eddie Fine Burguers,Restaurants,4.5,CC Barra,+557130227754,222.35827499210345
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Veleiro,Restaurants,5.0,Yacht Clube da Bahia,+557121059131,1071.454961816535
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Pereira Café,Restaurants,4.0,"Av. Centenário, 2992. Shopping Barra. L4.",+557132352298,75.34652300871467
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Scooby Dogs,Restaurants,4.8,"Rua Miguel Burnier, s/nº",+557134948784,356.9718477315183
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Casa do Pão de Queijo,Restaurants,4.0,"Avenida Centenário, 2992, Praça de Alimentação",,26.099239116190127
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Restaurante Suan Loun,Restaurants,3.2,R. Airosa Galvão 4,+557133322222,428.44141772674385
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Cupim Pão de Batata,Restaurants,3.9,Shopping Barra,+557133281014,148.09129546857815
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Van Grogh Gastro Bar,Restaurants,2.8,"Av Marquês de Leão, 181,",,838.1341663560172
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Boteco do Farol,Restaurants,4.0,"Avenida Oceânica, 1, Barra",+557132649311,1003.2952922113701
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Barravento,Restaurants,2.8,"Av. Oceânica, 814",+557132472577,464.4637924685248
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Mariposa Crepes e Saladas,Restaurants,4.0,"Av. Centenario, 2992",+557132370800,26.099239116190127
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,La Bouche Creperia,Restaurants,3.8,"R. dias D'avila, 25",+557188795311,896.0579349368295
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Luna Lanches,Restaurants,4.0,"Av. Centenário, s/n - Chame-Chame,",+557186941181,416.34704064524766
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Perini,Restaurants,3.8,"Av. Princesa Leopoldina, 398",+557132030084,446.980026622371
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Eddie Fine Burgers,Restaurants,4.4,Av. Centenário 2992,,222.35827499210345
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Marini Pizza,Restaurants,3.3,R. Belo Horizonte 164 s 01,+557132453530,274.99708516864416
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Espetinho do Guga,Restaurants,3.7,"Av. Oceânica, s/n",+557134834270,987.627732542725
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Acqua Café,Restaurants,3.8,"Av. Sete de Setembro, 3244",,1025.0973171664925
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Di Mercatto,Restaurants,3.6,"R. da Graça, 120",+557133370000,1024.9019350508217
30 - Centenário ,-13.0059576475167,-38.5232551573405,Restaurants,Dona Xícara,Restaurants,3.6,R. Afonso Celso 330,+557132477322,695.5421700079919
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Lord Bar,Bars,4.0,"Rua Airosa Galvão, 2",,121.06208738246194
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Tarantino Art Bar,Bars,3.8,"R. Augusto Frederico Schmidt, 302",+5571992220798,293.1506792982191
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Business Bar,Bars,3.3,"R. Prof. Sabino Silva, 6",,113.57572550285447
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Platô,Bars,3.4,"R. Plínio Moscoso, 25",+557132371604,286.4612171403661
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Bar do Careca Barra,Bars,4.0,"Rua Greenfeld, 170 - Barra",+557132676095,573.8642181498611
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Comida di buteco dos famosos,Bars,0.0,"Rua Manuel Barreto, 99,",+557132355728,239.23497514881177
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Floripa Butiquim,Bars,3.1,"R. Recife, 86",,375.23825215059054
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Five Sport Bar,Bars,2.5,"Av. Euclides da Cunha, s/n",,828.2139380236696
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Camarote Caranguejo do Porto,Bars,3.5,"Av. Oceânica, 819",+557132459197,414.9146827197768
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Bar Che Lagarto,Bars,4.0,"Av. Oceânica, 84",+557132352404,914.2065588875854
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Boteco do Caranguejo,Bars,3.2,"Av. Oceânica, s/n",,807.5549468880655
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Boteco do Farol,Bars,4.0,"Avenida Oceânica, 1, Barra",+557132649311,1003.2952922113701
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Bar do Chico,Bars,3.7,Rua Presidente Kenedy 179,+557133363134,840.969614984245
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Espetos e Crepes,Bars,1.0,"Rua José Sátiro de Oliveira, Posto Esso, Chame-chame",,223.18067928804348
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Club ON Music Bar,Bars,4.0,"R. Dias D'ávila, 33, Barra",+557132642556,893.2569172246148
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Deskolado,Bars,3.0,"Rua Belo Horizonte, 164, Barra, Salvador",,260.6242835017766
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Santeria Hostel Bar,Bars,4.0,"Av sete de setembro, 2914",+557130127030,1020.9963405972618
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Bento Boteco,Bars,4.0,"R. Cézar Zama, 316",+557130166035,802.0787695600853
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Light House,Bars,4.0,"Rua Afonso Celso, 224",+557130130055,809.7274873453512
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Alfredo di Roma,Bars,4.0,R. Morro do Escravo Miguel,+557133317775,836.2062330943558
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Groove Bar,Bars,3.4,"Av. Almirante Marquês de Leão, 351",+557132675124,705.9873476158641
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Mestre Kuca,Bars,4.0,"Av.Sete de Setembro, Barra",+557134950998,998.3778914963715
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Buffet Cantinho Gourmet,Bars,4.0,Av. Oceânica 551,+557132640226,546.0734048760866
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,The Hotel,Bars,4.0,"Rua Belo Horizonte, 138 Jardim Brasil",+557132376067,267.8944511554285
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Tomé 1549,Bars,4.0,"Av Oceanica, 345, Barra",+557130225874,721.617819410547
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Varanda do Farol,Bars,2.0,"Av. Oceanica, 551",,548.554075080684
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Bar e Restaurante Terraço do Farol,Bars,2.3,Av. Oceânica 115 Barra,,961.5808284494753
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Oui Restaurante,Bars,3.8,"Rua Dom Marcos Teixeira, 25",+557133214765,884.2768076837862
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Espaço Bagacinho Restaurante,Bars,3.0,R. Comendador Bernardo Catarino 171 lj 15,+557132640051,604.1244986312545
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Ô Bar,Bars,3.0,"R. Barão de Itapoan, 218",+557130159677,850.53639716659
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Boteco da Graça,Bars,0.0,R. Conde Filho 138,+557134896933,1002.3572676672965
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Bar e restaurante Pertinho de Casa,Bars,0.0,Rua Manuel Barreto,,503.9757753731004
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,La Bouche Creperia,Bars,3.8,"R. dias D'avila, 25",+557188795311,896.0579349368295
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Farol,Bars,3.1,"Av. Oceânica, 235",+557132646422,853.5614305318279
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Bar Tenda da Deusa,Bars,4.3,"Rua Professor Aristides Novis, s/nº",+557199843355,1329.8305754753883
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Du Chef,Bars,3.5,"R. Afonso Célso, 70",+557130424433,972.6175657857364
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Habeas Copos,Bars,3.7,"Av. Almirante Marques de Leão, 172",+557132649771,879.4583589207765
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Biroska Pub,Bars,3.0,"Av. Almirante Marques de Leao, 8 - Barra",+557192377512,963.1595847205372
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Espetinho do Guga,Bars,3.7,"Av. Oceânica, s/n",+557134834270,987.627732542725
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Espetos e Crepes,Bars,2.7,"R. José Sátiro de Oliveira, 6 - Posto Esso - Chame-Chame",+5507132479625,113.69381421587376
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Bar e Lanchonete Sabor Regional,Bars,5.0,"Travessa Leovigildo Figueiras, 515",+557133284783,1722.2862859089932
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Barra Beer,Bars,0.0,"Rua Marquês Caravelas, 237",+557132647494,535.3272492907927
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Martinha's House,Bars,0.0,"R. Caetano Moura, 66",+557191769816,1506.1777899684382
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Bar e Restaurante Maria Maria,Bars,3.5,"Av. Alm. Marques de Leão, 263 - Barra",+557132647115,779.3620368411711
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Tik Tok Bar Restaurante e Lanchonete,Bars,2.7,"Avenida Oceânica, 93 sl 05 e 06, Barra",,955.7820108881089
30 - Centenário ,-13.0059576475167,-38.5232551573405,Bars,Galeto Show,Bars,3.0,"Av. Alm. Marques de Leão, 161",,871.9751536361473
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Triathlon Health Club,Fitness & Instruction,5.0,R. Comendador Horácio Urpia Júnior 75,+557133316568,1239.0147940918782
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Academia Pedra Pop Fitness,Fitness & Instruction,0.0,R. Augusto Frederico Schmith,+557132354716,197.47833233658977
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Vibe Fitness,Fitness & Instruction,4.0,"Rua Professor Sabino Silva, 696 Ondina",+557133316637,577.7540576890872
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Selfit Academias,Fitness & Instruction,5.0,"R. Augusto Frederico Schmith, 95",,114.88202332856886
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Academia Edson Carvalho,Fitness & Instruction,4.0,"Av. Oceânica, 613",+557132641486,489.254413075331
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Ponto Corpo Yoga Cintas Modeladoras,Fitness & Instruction,3.0,"R. Florianópolis, 31",+557132640018,408.50026770071054
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Academia Bem Estar,Fitness & Instruction,0.0,Av. Oceânica 1545,+557132371106,518.3712444653218
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Barrafisio Serviços de Saúde,Fitness & Instruction,0.0,"Av. Almirante Marques de Leão, 627",+557130176777,459.38025972257833
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Atelier do Corpo,Fitness & Instruction,0.0,R. Greenfeld 174,+557132674237,553.3061097761887
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Escola de Vôlei da AAB,Fitness & Instruction,4.0,"Rua Barão de Itapuã, 218 Barra",+557132645011,850.53639716659
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Academia Training Center,Fitness & Instruction,0.0,R. Lord Cochrane 101,+557132644669,679.7668723698632
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Jaguatirica Fitness Barra,Fitness & Instruction,3.5,"Rua Afonso Celso, 161 Barra",+557130139087,861.7008862402058
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Well Fitness,Fitness & Instruction,3.8,"Rua Professor Sabino Silva, 696",+557130351313,577.7540576890872
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Yoga Santosha,Fitness & Instruction,5.0,"R. Flórida, 85",+557188040110,1064.023875801411
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Studio de Pilates Thais Rohrs,Fitness & Instruction,3.0,"Rua Marques de Caravelas, 148 Sala 1 Barra",+557130161399,619.5691135713889
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Unidade de Swasthya Yoga,Fitness & Instruction,0.0,R. Manoel Dias de Morais 10 lj 3,+557132452489,624.0490941240802
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Lú e Pádua Qualidade de Vida,Fitness & Instruction,4.0,"Rua Recife, 244 Barra",+557132457378,353.3843359187368
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Curves Academia,Fitness & Instruction,0.0,R. Afonso Celso 270,+557132647422,758.1887631755807
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Triathlon Master,Fitness & Instruction,0.0,Al Rio de São Pedro 12,+557133316134,806.7263662310639
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Performes Condicionamento Físico,Fitness & Instruction,0.0,R. José Mirabeau Sampaio 200,+557133310637,855.7334477105281
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Bemstar Fitness,Fitness & Instruction,0.0,R. Presidente Kennedy 211,+557133360481,851.7068471320985
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,ASKAB AAB,Fitness & Instruction,3.0,"Rua Barão de Itapoan, 218 Barra",+557132645011,850.53639716659
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Physio Pilates Ondina,Fitness & Instruction,0.0,R. Roschild Moreira 1 - 2,+557132457777,964.9143776658816
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Personal Club,Fitness & Instruction,0.0,Av. 7 de Setembro 3252,+557133366008,983.7830581792093
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Academia Barra Fitness,Fitness & Instruction,0.0,R. Cezar Zama 101,+557132674992,975.1181766333737
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Academia Villa Salute,Fitness & Instruction,0.0,"R. da Graça, 275",+557130111792,972.2185302438794
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Academia 180 Graus,Fitness & Instruction,0.0,Av. 7 de Setembro 3819,+557130130625,1052.787436361888
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Life,Fitness & Instruction,0.0,Av. 7 de Setembro 2735,+557133367744,1145.1774547240627
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Academia Paulo Meyra Barra,Fitness & Instruction,4.0,"Rua Barão de Itapuã, 218 Barra",+557132641394,850.53639716659
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Estúdio Yogapratica,Fitness & Instruction,0.0,R. Rio de São Pedro 17,+557133316272,759.996628119809
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Alpha Fitness,Fitness & Instruction,3.0,"R. Marquês de Caravellas, 62",,702.4666196709201
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Tony Granjo Academia,Fitness & Instruction,0.0,R. Marechal Floriano 60,+557133366565,1308.1381129361675
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Fit Trainer Academia,Fitness & Instruction,0.0,Av. Araújo Pinho 167,+557133317858,1326.8236606059677
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Academia Triatleta,Fitness & Instruction,0.0,Avenida Caetano Moura,,1478.0389236289016
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Vitória Fit,Fitness & Instruction,0.0,Av. 7 de Setembro 2604 fds,+557133365471,1396.3668612295457
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Forma A3,Fitness & Instruction,0.0,"Rua Professor Severo Pessoa, n 29, São Lázaro/Federação",,1441.579189342089
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Corpore Pilates,Fitness & Instruction,0.0,R. Cônego José Loreto 73,+557134952624,1494.0767205369154
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Corpo Studio Pilates,Fitness & Instruction,0.0,Av. Araújo Pinho 167 s 1,+557130137858,1326.8236606059677
30 - Centenário ,-13.0059576475167,-38.5232551573405,Fitness & Instruction,Life Style Fight Center,Fitness & Instruction,0.0,"Lgo. do Campo Santo, 5",+557191608776,1374.3159215480446
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Laço Gaucho,Restaurants,4.0,"Travessa Orlando Moscoso, 1",+557134234855,161.33505097617427
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Sal e Brasa Churrascaria,Restaurants,4.0,"R. Carimbamba, 917",+557134611999,1457.8153606426906
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Yan Ping,Restaurants,4.0,Av Otávio Mangabeira 6000 lj B52,+557134610618,304.9167508581266
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Solar do Bacalhau,Restaurants,4.4,"Av. Octávio Mangabeira, 3471",+557133417122,672.7645057303301
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Toca do Galeto,Restaurants,3.5,Av. Octávio Mangabeira 6297,+557133620020,196.49601556181548
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Lon Hu,Restaurants,4.0,Av. Octávio Mangabeira,+557130336688,490.2836010441158
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Tchê Picanhas,Restaurants,3.2,"Av. Dom Eugênio Sales, 9",+557134613446,473.7112581967969
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Pasteleria do Gaúcho,Restaurants,3.0,"R. Orlando Moscoso, 25A",+5571991896467,309.71652448312756
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Boi Preto Prime,Restaurants,4.4,"Av. Octávio Mangabeira, 5095",+557133628844,1341.83189256143
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Marimar do Pimenta,Restaurants,3.0,"Av. Otávio Mangabeira, Boca do Rio",,297.24042787666684
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Acaraje da Branca,Restaurants,4.0,R. Jayme Sapolnik,+557130155673,970.4776436448095
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,O Picuí,Restaurants,4.6,R. Melvin Jones 91,+557134619000,1726.049385196385
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Espetos Moral,Restaurants,3.0,"Avenida Dom Eugênio, 34, Boca do Rio",+5507134735118,379.1862899468616
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,San File,Restaurants,4.5,Av. Octávio Mangabeira 6929 s 4,+557132319393,431.104490708295
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,A Porteira Restaurante,Restaurants,4.3,"R. Dom Eugênio Sales, 96",+557134613328,577.907068945496
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Rombiamar,Restaurants,4.3,"Av. Iemanjá, 78",+557132319918,1022.0482378605819
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Rua 15,Restaurants,3.8,"Av. Iemanjá, 35",+557132300501,1353.8260482524238
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Dolce Vita Pizzaria,Restaurants,4.3,"Rua Jayme Spolnik, Imbuí",+5507130126136,948.5401342896744
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Pastel do Carioca,Restaurants,4.0,Av. Octávio Mangabeira 6929 lj 78,+557134613013,431.104490708295
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Restaurante Yemanja,Restaurants,3.9,Av. Octávio Mangabeira 4661,+557134619010,1603.9405012071024
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Amore Pizza,Restaurants,4.0,"Rua Simões Filho, 45 , Boca do Rio",+557134810087,836.0776101214789
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Nonna Nostra,Restaurants,3.5,"Av. Octávio Mangabeira, 26, Armação",+5507134816919,696.288450146784
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Maria Café,Restaurants,4.0,"Av. Octávio Mangabeira, 7253",+557132325200,771.17497884554
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Tempero,Restaurants,3.0,"Av. Dom Eugênio Sales, 23",,511.612375568431
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Ponto do Caranguejo,Restaurants,4.0,Av Octavio Mangabeira,,938.8576128779602
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Cantina Montanari,Restaurants,3.7,"Av. Dom Eugênio Sales, 71",+557133629530,462.2206852154901
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Zé Coxinha,Restaurants,4.0,R. Hélio Machado,,966.796211477523
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,De Paula,Restaurants,4.0,Av. Jardim Imperial,,866.7750706968989
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Murata,Restaurants,3.3,"R. Simões Filho, 57",+557132302975,924.2785191011607
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Coxinha do Gago,Restaurants,4.3,"R. das Gaivotas, 23",+557130334566,1482.8866121160866
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Carro de Boi,Restaurants,4.0,"Av. Dom Eugênio Sales, 23",+557134613110,432.529159669332
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Panificadora e Lanchonete Evolução,Restaurants,5.0,"R Alberto Fiuza, 500",+557132311502,1255.7905473588976
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Rancho do Cupim,Restaurants,4.0,"R. Marquês de Queluz, 728 - Pituaçu, Salvador - BA, 41740-170",+557130211111,1606.3615410101363
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Bode na Brasa,Restaurants,5.0,Av. Jorge Amado,,707.8726515783043
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Frango do Moura Churrascaria,Restaurants,4.1,Av. Dom Eugênio Sales 20,+557134613093,584.9675087619904
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Cabana da Cely,Restaurants,4.3,R. Marquês de Queluz,+557132326444,1297.7041199483544
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Restaurante Bambara,Restaurants,3.8,Av. Octávio Mangabeira savador,+557133420481,490.2836010441158
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Acaraje da Bau,Restaurants,5.0,"Av. Venus, 10",,1514.1287762299487
3 - Boca do Rio II,-12.977901,-38.424115,Restaurants,Porto Bardauê Restaurante,Restaurants,4.3,"R. Padre Casimiro Quiroga, 236",+557133716316,1669.7382518288302
